Rank	Score	Penalty	Country	Name
6	100	-4427965651	Canada	duality
136	84	-7525643055	Canada	DarinTay
226	63	-3421840857	Canada	Deemo
284	63	-4404405806	Canada	elavi
351	63	-5098848569	Canada	edy3
501	63	-6257381925	Canada	Saeed.Odak
541	63	-6525814842	Canada	Araluen
592	63	-6821142282	Canada	Dormi
675	63	-7272105985	Canada	bas0
735	63	-7535923568	Canada	aeternalis
821	63	-8188897748	Canada	Joon7891
843	63	-8460511314	Canada	itangdav
855	63	-8997422569	Canada	crackersamdjam
860	63	-9441752956	Canada	ThreeInches
941	47	-6545406634	Canada	RezaSi
1089	34	-3590317533	Canada	Bg1
1121	34	-4562133341	Canada	Darko
1148	34	-5352607085	Canada	baked_potato
1200	34	-6420955684	Canada	berasogut
1223	34	-6837057245	Canada	pat42smith
1230	34	-6956118142	Canada	CosmicApple
1318	32	-3763669896	Canada	Klairon
1338	32	-4415920767	Canada	dawolff
1372	32	-5111114566	Canada	vguo
1375	32	-5140958549	Canada	Halogen
1444	32	-6040211980	Canada	GuanzhaoWang
1457	32	-6159098129	Canada	george24601
1526	32	-6704446238	Canada	zAlbee
1619	32	-7390406288	Canada	XYZT
1679	32	-7904795538	Canada	adamjimenez
1817	29	-2221915107	Canada	dden4ik
1834	29	-2435995327	Canada	ManyPinkHats
1837	29	-2445855687	Canada	zyxwdcba
1847	29	-2501036797	Canada	cbabnik
1960	29	-3102394607	Canada	mbingo
2028	29	-3428633569	Canada	TinyTitans
2107	29	-3809703457	Canada	CharlesYang
2149	29	-4006152995	Canada	tomprice719
2166	29	-4091919330	Canada	HowardCheng
2194	29	-4184519494	Canada	jchristo
2196	29	-4198548508	Canada	AYBCO
2257	29	-4463249159	Canada	ZevF
2392	29	-4949637030	Canada	omega12
2409	29	-5055723355	Canada	apkin
2420	29	-5096426874	Canada	Abfusion
2457	29	-5277352796	Canada	crosu
2533	29	-5600740508	Canada	JKAN
2553	29	-5701273825	Canada	alan.ma
2586	29	-5840246906	Canada	Jacinta
2672	29	-6289292016	Canada	asdera1234
2685	29	-6379385878	Canada	kobortor
2703	29	-6475727422	Canada	Lucidare
2732	29	-6599171927	Canada	TripleStrike
2902	29	-7365805246	Canada	AvaLovelace
2946	29	-7534907370	Canada	mb
2961	29	-7613160501	Canada	4fecta
2964	29	-7628445384	Canada	MehdiKa
3221	16	-6663910377	Canada	eishan
3227	16	-6812894074	Canada	Kenneth_Ruan
3282	16	-7737175816	Canada	mutemallard
3302	16	-8132476424	Canada	gbaril
3319	13	-913115378	Canada	vEver
3440	13	-2258061835	Canada	jjjding2
3448	13	-2319961158	Canada	Jeremie.vezina
3458	13	-2361578923	Canada	Xue_Alex
3461	13	-2373978449	Canada	durad
3659	13	-3382677596	Canada	iamkevin
3714	13	-3621765588	Canada	Kozak
3780	13	-3894635633	Canada	_pattrik
3790	13	-3941076453	Canada	hytest
3961	13	-4684363368	Canada	aidrab
3984	13	-4770273837	Canada	hewmatt10
4031	13	-4991376286	Canada	Edwin_Z
4060	13	-5094665309	Canada	kc.niedling@gmail.com
4075	13	-5170783764	Canada	Old_Pawn
4077	13	-5174114454	Canada	kj8
4129	13	-5447977786	Canada	glucn
4152	13	-5552099406	Canada	skyflaren
4154	13	-5559263660	Canada	Vekleon
4278	13	-6144133579	Canada	YOHOHO
4291	13	-6175712382	Canada	Bhargysaur
4295	13	-6192030235	Canada	dkormalev
4303	13	-6222634554	Canada	astrocat879
4314	13	-6291520820	Canada	zaphod
4360	13	-6578373776	Canada	farnasirim
4451	13	-6995452870	Canada	posixthread
4476	13	-7166821850	Canada	yloginov2011@gmail.com
4521	13	-7377170535	Canada	yeahbennou
4553	13	-7533831819	Canada	gk11
4559	13	-7576064956	Canada	WheresMyTowel
4571	13	-7668245573	Canada	slsr
4618	13	-8726492128	Canada	Angela4bb
4702	5	-1363631271	Canada	bobxiong88
4835	5	-3226736988	Canada	alice-0-kim
4852	5	-3376306056	Canada	hyunuk
4931	5	-3800445241	Canada	ks-sniper
4984	5	-4057138471	Canada	milapsheth
4992	5	-4092840248	Canada	turtle144
5026	5	-4305825332	Canada	Eizhen
5040	5	-4359088892	Canada	Jonathan_Uy
5073	5	-4540597109	Canada	AMartin223
5200	5	-5149564377	Canada	KamishiCode
5285	5	-5626229767	Canada	MildlySpicy
5381	5	-6019440765	Canada	Paradox512
5487	5	-6471636930	Canada	kriophoros
5493	5	-6497865026	Canada	petersdavis
5503	5	-6549399889	Canada	laveseth
5514	5	-6611453919	Canada	Drevnij
5536	5	-6743983131	Canada	RunGood
5567	5	-6844583629	Canada	kaonashi
5590	5	-7000189585	Canada	tobywashere
