Rank	Score	Penalty	Country	Name
3	100	-2910697572	South Korea	alex9801
7	68	-3181675661	South Korea	wijw111@gmail.com
19	58	-1574715820	South Korea	leejseo
25	58	-1678749569	South Korea	kajebiii
42	58	-1863088398	South Korea	myungwoo
95	58	-2370820216	South Korea	showx123
115	58	-2495297930	South Korea	woqja125
116	58	-2495723465	South Korea	dotoleeoak
163	58	-2752610096	South Korea	wwiiiii
164	58	-2753952289	South Korea	rhfktj
166	58	-2756309966	South Korea	_dsstar
207	58	-2925729019	South Korea	lapi5
232	58	-3011286319	South Korea	pser
244	58	-3142661798	South Korea	gs18115
268	58	-3932700428	South Korea	SLM
357	41	-2782180223	South Korea	Taehyun
393	41	-2979689927	South Korea	singleheart
497	32	-2628364660	South Korea	grace0068
579	31	-1317946590	South Korea	hyeonseop
592	31	-1649581528	South Korea	ijleesw
595	31	-1688927631	South Korea	rickmccoy
667	31	-2162156900	South Korea	PINE
692	31	-2244001420	South Korea	shw2495
697	31	-2257278078	South Korea	junie
702	31	-2274609816	South Korea	wooyaggo
734	31	-2372145963	South Korea	Astein
743	31	-2401388687	South Korea	LunarHY
753	31	-2460413121	South Korea	sesang06
783	31	-2520341057	South Korea	Einstrasse
863	31	-2732269886	South Korea	Yoonjae
875	31	-2772040668	South Korea	queragion2726
928	31	-2904618443	South Korea	Nyso
976	31	-3059419754	South Korea	bakpark
982	31	-3226207807	South Korea	domeng
984	31	-3436975362	South Korea	banje
985	31	-3447793379	South Korea	Altair_Vega
1134	22	-512733088	South Korea	JJaewon
1140	22	-519653545	South Korea	seewoo5
1228	22	-567127433	South Korea	justiceHui
1243	22	-572815559	South Korea	shyram
1287	22	-593226233	South Korea	minty99
1296	22	-596980059	South Korea	csjun
1309	22	-599251646	South Korea	월클김인직
1342	22	-609851366	South Korea	Biigbang
1361	22	-617497365	South Korea	philip1998
1375	22	-621378891	South Korea	kyaryunha
1409	22	-633697030	South Korea	Anjupiter
1414	22	-634834182	South Korea	travis1829
1463	22	-652877689	South Korea	hellogaon
1469	22	-655232983	South Korea	TopCyberFlower
1503	22	-665048969	South Korea	SuminKim
1518	22	-671142907	South Korea	1hoon
1592	22	-698207901	South Korea	UngDoo
1597	22	-699426420	South Korea	cprayer
1599	22	-699837684	South Korea	Envil_Saintan
1657	22	-718355863	South Korea	Dr_Park
1766	22	-749969441	South Korea	wellshs
1822	22	-765477384	South Korea	SangwonLee
1847	22	-775184514	South Korea	surverrepairman
1867	22	-781014847	South Korea	youx
1870	22	-783223357	South Korea	bang_ingyu
1873	22	-784114712	South Korea	knon0501
1907	22	-794141108	South Korea	jh280722
1915	22	-797029475	South Korea	andrew0103
1966	22	-810624205	South Korea	kalmiaa
1992	22	-816691372	South Korea	ping9park
2059	22	-832310703	South Korea	Bonibon
2096	22	-841114203	South Korea	newbieski
2163	22	-858756053	South Korea	hysk79
2206	22	-869603982	South Korea	nobe0716
2256	22	-879989467	South Korea	ozt88
2303	22	-893221229	South Korea	ChoDaeho
2526	22	-956775393	South Korea	ekwoo
2529	22	-957242919	South Korea	CharleSE
2593	22	-971530632	South Korea	minchae
2595	22	-972867226	South Korea	subeom
2618	22	-978474901	South Korea	Eunsol
2642	22	-982953501	South Korea	ekal
2659	22	-984753548	South Korea	du0san
2702	22	-996440944	South Korea	yongjun18
2703	22	-996484101	South Korea	shinism
2736	22	-1004818910	South Korea	ZINC
2808	22	-1019196343	South Korea	Clover820
2818	22	-1020623096	South Korea	zoomkoding
2839	22	-1026800539	South Korea	soodo
2859	22	-1030667669	South Korea	skeep194
2892	22	-1038989424	South Korea	jetoyrico
2922	22	-1048016876	South Korea	chw0501
2983	22	-1062585318	South Korea	man_of_learning
2991	22	-1063961116	South Korea	antifly55
3003	22	-1067051117	South Korea	ParkJeonghyeon
3004	22	-1068389149	South Korea	vanche
3052	22	-1079874909	South Korea	openingsound
3086	22	-1088260434	South Korea	IKnoom
3095	22	-1089370212	South Korea	ktjooho
3169	22	-1107400482	South Korea	q8514199
3182	22	-1111219745	South Korea	bosslormak
3220	22	-1121993735	South Korea	SJ_AI
3227	22	-1122728641	South Korea	myfriendprintf
3237	22	-1127191783	South Korea	Neroren
3247	22	-1129338424	South Korea	baby_strawberry
3280	22	-1136888471	South Korea	Pekaz
3310	22	-1145321466	South Korea	wclee2265
3328	22	-1149387196	South Korea	SmallDEvil
3368	22	-1161096154	South Korea	kdjames0930
3497	22	-1193725624	South Korea	mathking1021
3499	22	-1194536647	South Korea	silasj
3534	22	-1202470245	South Korea	zhuny
3586	22	-1214951043	South Korea	weasel
3603	22	-1219018490	South Korea	Venusaur
3652	22	-1233877778	South Korea	Gosudesu
3672	22	-1239606357	South Korea	breeze02
3681	22	-1241660271	South Korea	iooqooo
3694	22	-1244515666	South Korea	__Joon
3795	22	-1270459610	South Korea	starwh03
3848	22	-1282763361	South Korea	pag9710@naver.com
3868	22	-1286958176	South Korea	OnePunch
3892	22	-1291957764	South Korea	jaehaaheaj
3920	22	-1301028636	South Korea	Heatz
4034	22	-1332004199	South Korea	CrazYoung
4045	22	-1336234112	South Korea	lhs8928
4047	22	-1337001778	South Korea	Freetime
4115	22	-1356279950	South Korea	junsh
4119	22	-1357796971	South Korea	azurelysium
4157	22	-1368432566	South Korea	lsh9034@kookmin.ac.kr
4174	22	-1373118561	South Korea	inclue
4218	22	-1387235738	South Korea	HeoHeo
4254	22	-1398390136	South Korea	young116
4272	22	-1404675665	South Korea	guzus
4281	22	-1406963685	South Korea	coolutony
4301	22	-1412700431	South Korea	revoluter
4321	22	-1422659668	South Korea	qilip
4322	22	-1423741731	South Korea	cozyncoze@gmail.com
4339	22	-1427871767	South Korea	izazu1725
4363	22	-1433868522	South Korea	NalRo9
4370	22	-1438084560	South Korea	moonbing
4379	22	-1441055324	South Korea	SpringsVGC
4382	22	-1441820783	South Korea	albus.star
4410	22	-1451132006	South Korea	xhdtlsid2
4438	22	-1460309931	South Korea	yuiop8747
4472	22	-1472304243	South Korea	jungw00
4558	22	-1496914383	South Korea	Joohan
4567	22	-1498219373	South Korea	Junewoo
4576	22	-1499979489	South Korea	kimih12
4578	22	-1500271781	South Korea	eazy
4579	22	-1500893338	South Korea	enterkey
4581	22	-1502246065	South Korea	c4big2
4594	22	-1508362945	South Korea	bags8040
4669	22	-1536974392	South Korea	qqqqwwwweeeerrrrtttt
4670	22	-1537164131	South Korea	Ristretto
4685	22	-1542582459	South Korea	Tinysun
4691	22	-1544488392	South Korea	Namkyu
